Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1987,11,21,6,709,710,916,917,UA,834,NA,67,67,NA,-1,-1,ORD,CLE,316,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,826,830,1008,1010,UA,836,NA,42,40,NA,-2,-4,BNA,TYS,152,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,7,6,1205,1200,1330,1314,UA,838,NA,85,74,NA,16,5,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,12,4,727,722,1005,1004,UA,842,NA,98,102,NA,1,5,ORD,RIC,642,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,2,1,2112,2055,2138,2125,UA,845,NA,26,30,NA,13,17,COS,DEN,72,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,NA,1858,NA,2026,UA,845,NA,NA,148,NA,NA,NA,ORD,COS,911,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,11,5,4,1944,1944,2222,2229,UA,850,NA,98,105,NA,-7,0,ORD,ATL,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,9,1,1955,1944,2246,2229,UA,850,NA,111,105,NA,17,11,ORD,ATL,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,1953,1944,2240,2229,UA,850,NA,107,105,NA,11,9,ORD,ATL,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,619,620,711,706,UA,851,NA,112,106,NA,5,-1,ATL,ORD,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,13,5,643,644,826,828,UA,856,NA,43,44,NA,-2,-1,ORD,GRR,137,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,14,6,NA,644,NA,828,UA,856,NA,NA,44,NA,NA,NA,ORD,GRR,137,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,11,7,6,1601,1558,1806,1824,UA,859,NA,245,266,NA,-18,3,ORD,SNA,1726,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,6,5,734,735,831,837,UA,861,NA,117,122,NA,-6,-1,BWI,ORD,622,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,1023,1025,1307,1308,UA,862,NA,104,103,NA,-1,-2,DEN,MLI,751,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,23,1,1327,1333,1350,1359,UA,862,NA,23,26,NA,-9,-6,MLI,PIA,69,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,24,2,1843,1843,1947,1957,UA,864,NA,64,74,NA,-10,0,ABQ,DEN,349,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,2,1,2021,2022,2041,2100,UA,867,NA,80,98,NA,-19,-1,BUF,ORD,473,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,2158,2200,2244,2251,UA,875,NA,46,51,NA,-7,-2,ABQ,ELP,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,12,4,1614,1616,1634,1637,UA,877,NA,80,81,NA,-3,-2,ICT,DEN,419,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,9,1,2012,1959,2222,2218,UA,882,NA,70,79,NA,4,13,ORD,PIT,412,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,2030,1959,2249,2218,UA,882,NA,79,79,NA,31,31,ORD,PIT,412,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,4,3,859,900,905,909,UA,883,NA,66,69,NA,-4,-1,CVG,ORD,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,22,7,1302,1305,1413,1422,UA,886,NA,71,77,NA,-9,-3,BIL,DEN,455,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,1106,1105,1414,1417,UA,892,NA,128,132,NA,-3,1,OAK,DEN,957,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,27,5,815,814,919,906,UA,893,NA,124,112,NA,13,1,CLT,ORD,599,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,1454,1455,1619,1614,UA,894,NA,85,79,NA,5,-1,FSD,ORD,462,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,22,7,1544,1522,1657,1644,UA,898,NA,73,82,NA,13,22,IAD,BOS,413,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,2,1,1414,1415,1610,1626,UA,909,NA,116,131,NA,-16,-1,IAD,MCO,758,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,12,4,1241,1230,1353,1340,UA,909,NA,72,70,NA,13,11,LGA,IAD,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,10,2,1447,1445,1530,1521,UA,914,NA,43,36,NA,9,2,ILM,RDU,122,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,12,4,1503,1445,1536,1521,UA,914,NA,33,36,NA,15,18,ILM,RDU,122,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,1743,1745,1902,1855,UA,917,NA,79,70,NA,7,-2,LGA,IAD,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,5,4,2026,2025,2119,2125,UA,918,NA,53,60,NA,-6,1,IAD,LGA,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,2005,2005,2114,2113,UA,921,NA,69,68,NA,1,0,LGA,IAD,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,23,1,1428,1430,1731,1744,UA,922,NA,123,134,NA,-13,-2,PDX,DEN,992,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,3,2,1214,1215,1331,1320,UA,923,NA,137,125,NA,11,-1,DEN,PSP,776,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,NA,1215,NA,1320,UA,923,NA,NA,125,NA,NA,NA,DEN,PSP,776,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,1832,1835,2011,2015,UA,924,NA,99,100,NA,-4,-3,PHX,DEN,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,2006,2008,2102,2101,UA,925,NA,116,113,NA,1,-2,SYR,ORD,607,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,20,5,1030,1032,1310,1314,UA,930,NA,100,102,NA,-4,-2,DEN,CID,692,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,7,6,704,705,1000,958,UA,930,NA,116,113,NA,2,-1,PSP,DEN,776,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,25,3,2043,1950,2135,2034,UA,940,NA,52,44,NA,61,53,CLT,CHS,168,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,3,2,1247,1245,1436,1444,UA,941,NA,169,179,NA,-8,2,FLL,ORD,1182,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,16,1,1906,1846,2145,2107,UA,943,NA,159,141,NA,38,20,ORD,DFW,802,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,4,3,1648,1648,1910,1909,UA,944,NA,142,141,NA,1,0,AUS,ORD,978,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,601,604,621,631,UA,945,NA,20,27,NA,-10,-3,CLE,CAK,40,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,1151,1150,1328,1308,UA,946,NA,97,78,NA,20,1,MCI,ORD,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,30,1,739,739,838,844,UA,951,NA,119,125,NA,-6,0,RIC,ORD,642,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,29,7,2048,2050,2111,2058,UA,955,NA,83,68,NA,13,-2,CVG,ORD,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,1041,1026,1408,1400,UA,956,NA,147,154,NA,8,15,DEN,MSY,1062,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,25,3,1539,1528,1658,1653,UA,973,NA,79,85,NA,5,11,ORD,OMA,416,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,21,6,2014,2014,2114,2110,UA,975,NA,120,116,NA,4,0,BWI,ORD,622,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,1646,1640,1939,1912,UA,976,NA,173,152,NA,27,6,IAH,ORD,925,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,3,2,1533,1535,1659,1710,UA,977,NA,86,95,NA,-11,-2,ORD,LNK,466,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,14,6,629,630,920,930,UA,978,NA,111,120,NA,-10,-1,RNO,DEN,804,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,27,5,1538,1540,1711,1715,UA,979,NA,153,155,NA,-4,-2,TPA,ORD,1012,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,1115,1118,1152,1206,UA,980,NA,97,108,NA,-14,-3,MDT,ORD,594,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,1034,1034,1331,1320,UA,982,NA,117,106,NA,11,0,DEN,MSP,680,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,631,633,943,942,UA,982,NA,132,129,NA,1,-2,SMF,DEN,910,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,1,7,700,700,708,700,UA,983,NA,68,60,NA,8,0,SDF,ORD,286,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,12,4,1625,1625,1634,1645,UA,988,NA,69,80,NA,-11,0,CLE,ORD,316,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,949,950,1030,1033,UA,997,NA,101,103,NA,-3,-1,TUL,DEN,541,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,25,3,2212,2215,2258,2314,UA,999,NA,46,59,NA,-16,-3,RNO,SFO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,12,4,903,902,1052,1042,UA,1021,NA,169,160,NA,10,1,IAD,MSY,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,27,5,957,1000,1129,1129,UA,1023,NA,92,89,NA,0,-3,BOS,IAD,413,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,9,1,1319,1325,1352,1402,UA,1023,NA,33,37,NA,-10,-6,RDU,ILM,122,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,1930,1930,2120,2105,UA,1027,NA,110,95,NA,15,0,BOS,IAD,413,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,9,1,2149,2140,2309,2259,UA,1027,NA,80,79,NA,10,9,IAD,CAE,401,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,2230,2140,2340,2259,UA,1027,NA,70,79,NA,41,50,IAD,CAE,401,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,1217,1220,1318,1321,UA,1043,NA,61,61,NA,-3,-3,BUF,IAD,284,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,19,4,655,655,746,752,UA,1051,NA,51,57,NA,-6,0,GEG,SEA,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,10,2,819,822,952,959,UA,1051,NA,93,97,NA,-7,-3,SEA,SMF,605,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,1253,1255,1421,1432,UA,1053,NA,88,97,NA,-11,-2,SEA,SMF,605,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,24,2,1840,1830,2017,2004,UA,1057,NA,97,94,NA,13,10,SEA,SMF,605,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,2,1,2100,2100,2229,2222,UA,1066,NA,89,82,NA,7,0,IAD,BOS,413,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,1802,1800,1926,1925,UA,1074,NA,84,85,NA,1,2,SAN,SFO,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,10,2,1519,1517,1705,1704,UA,1083,NA,106,107,NA,1,2,SEA,SFO,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,10,2,1739,1739,1906,1900,UA,1083,NA,87,81,NA,6,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,20,5,1954,1930,2123,2055,UA,1084,NA,89,85,NA,28,24,SAN,SFO,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,1,7,1110,1055,1222,1141,UA,1091,NA,72,46,NA,41,15,FAT,SFO,158,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,2,1,1929,1930,2018,2025,UA,1116,NA,49,55,NA,-7,-1,GEG,SEA,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,1104,1105,1142,1140,UA,1133,NA,98,95,NA,2,-1,BOI,SFO,522,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,1029,1030,1214,1212,UA,1135,NA,105,102,NA,2,-1,SMF,SEA,605,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,24,2,1019,1020,1214,1212,UA,1136,NA,115,112,NA,2,-1,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,27,5,1330,1332,1443,1500,UA,1138,NA,73,88,NA,-17,-2,SFO,EUG,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,1329,1332,1458,1500,UA,1138,NA,89,88,NA,-2,-3,SFO,EUG,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,19,4,1537,1530,1625,1625,UA,1148,NA,108,115,NA,0,7,PHX,SFO,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,2,1,1904,1905,1938,1941,UA,1151,NA,34,36,NA,-3,-1,SMF,SFO,86,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,6,5,928,928,1038,1045,UA,1169,NA,70,77,NA,-7,0,SFO,ONT,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,17,2,2146,2130,2339,2321,UA,1170,NA,113,111,NA,18,16,SFO,GEG,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,27,5,1801,1802,1917,1919,UA,1175,NA,76,77,NA,-2,-1,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,26,4,1434,1435,1510,1517,UA,1194,NA,36,42,NA,-7,-1,FAT,SFO,158,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,1553,1555,1729,1733,UA,1194,NA,96,98,NA,-4,-2,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,29,7,934,930,1043,1045,UA,1195,NA,69,75,NA,-2,4,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,1842,1845,1930,1935,UA,1199,NA,48,50,NA,-5,-3,SFO,FAT,158,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,24,2,1843,1845,1929,1935,UA,1199,NA,46,50,NA,-6,-2,SFO,FAT,158,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,25,3,1857,1900,1935,1933,UA,1200,NA,38,33,NA,2,-3,SBA,LAX,89,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,1543,1545,1805,1811,UA,1206,NA,142,146,NA,-6,-2,LAX,SEA,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,9,1,652,655,940,931,UA,1208,NA,168,156,NA,9,-3,LAX,SEA,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,657,700,749,758,UA,1214,NA,52,58,NA,-9,-3,RNO,SFO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,30,1,2302,2138,128,3,UA,1220,NA,86,85,NA,85,84,SFO,BOI,522,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,27,5,917,917,1042,1039,UA,1221,NA,85,82,NA,3,0,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,12,4,1657,1551,1748,1650,UA,1224,NA,51,59,NA,58,66,GSO,IAD,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,7,6,1733,1735,1847,1849,UA,1239,NA,74,74,NA,-2,-2,SFO,ONT,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,1244,1246,1351,1357,UA,1259,NA,67,71,NA,-6,-2,SFO,MFR,329,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,23,1,1815,1815,1902,1905,UA,1261,NA,47,50,NA,-3,0,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,24,2,1815,1815,NA,1905,UA,1261,NA,NA,50,NA,NA,0,SFO,RNO,192,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1987,11,7,6,1347,1317,1536,1511,UA,1262,NA,109,114,NA,25,30,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,20,5,1744,1615,1900,1729,UA,1270,NA,76,74,NA,91,89,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,12,4,2056,2025,2151,2048,UA,1277,NA,55,23,NA,63,31,OAK,SFO,11,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,13,5,556,555,638,635,UA,1280,NA,42,40,NA,3,1,MIA,RSW,105,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,706,705,929,928,UA,1280,NA,143,143,NA,1,1,RSW,IAD,890,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,1,7,1627,1545,1722,1638,UA,1282,NA,55,53,NA,44,42,GEG,SEA,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,1544,1545,1646,1638,UA,1282,NA,62,53,NA,8,-1,GEG,SEA,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,10,2,1401,1402,1641,1636,UA,1291,NA,160,154,NA,5,-1,IAD,FLL,901,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,4,3,2057,2048,2201,2148,UA,1297,NA,64,60,NA,13,9,SFO,SBA,262,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,5,4,704,705,914,911,UA,1298,NA,130,126,NA,3,-1,TPA,IAD,810,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,17,2,704,705,912,911,UA,1298,NA,128,126,NA,1,-1,TPA,IAD,810,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,1009,1010,1112,1116,UA,1400,NA,63,66,NA,-4,-1,IAD,EWR,213,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,17,2,645,645,942,930,UA,1400,NA,117,105,NA,12,0,MDW,IAD,577,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,24,2,645,645,921,930,UA,1400,NA,96,105,NA,-9,0,MDW,IAD,577,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,14,6,719,720,918,926,UA,1401,NA,119,126,NA,-8,-1,MCO,IAD,758,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,1530,1532,1637,1639,UA,1402,NA,67,67,NA,-2,-2,IAD,ROC,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,23,1,1530,1532,1646,1639,UA,1402,NA,76,67,NA,7,-2,IAD,ROC,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,10,2,1318,1320,1448,1442,UA,1403,NA,90,82,NA,6,-2,CHS,IAD,441,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,4,3,1711,1715,1930,1941,UA,1405,NA,139,146,NA,-11,-4,RSW,IAD,890,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,10,2,1654,1656,1802,1804,UA,1452,NA,68,68,NA,-2,-2,SFO,MFR,329,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,23,1,2029,2028,2140,2140,UA,1476,NA,71,72,NA,0,1,IAD,BDL,326,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,601,605,635,641,UA,1481,NA,34,36,NA,-6,-4,SFO,SMF,86,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,22,7,947,950,1113,1112,UA,1482,NA,86,82,NA,1,-3,LAX,SMF,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,30,1,948,950,1117,1112,UA,1482,NA,89,82,NA,5,-2,LAX,SMF,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,1143,1145,1257,1301,UA,1483,NA,74,76,NA,-4,-2,SMF,LAX,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,30,1,1150,1145,1300,1301,UA,1483,NA,70,76,NA,-1,5,SMF,LAX,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,1418,1415,1535,1531,UA,1484,NA,77,76,NA,4,3,LAX,SMF,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,2,1,1136,1125,1252,1245,UA,1504,NA,76,80,NA,7,11,ONT,SFO,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,6,5,829,830,942,934,UA,1536,NA,73,64,NA,8,-1,IAD,EWR,213,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,19,4,1433,1430,1631,1628,UA,1537,NA,118,118,NA,3,3,GEG,SFO,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,1008,1010,1108,1115,UA,1553,NA,60,65,NA,-7,-2,EWR,IAD,213,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,26,4,1409,1410,1509,1519,UA,1555,NA,60,69,NA,-10,-1,IAD,GSO,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,7,6,2135,2137,2228,2243,UA,1559,NA,53,66,NA,-15,-2,IAD,GSO,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,17,2,1955,1942,2140,2104,UA,1561,NA,105,82,NA,36,13,IAD,CHS,441,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,3,2,1520,1520,1632,1630,UA,1565,NA,72,70,NA,2,0,OAK,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,19,4,926,930,1048,1046,UA,1566,NA,82,76,NA,2,-4,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,24,2,930,930,1045,1046,UA,1566,NA,75,76,NA,-1,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,14,6,1701,1704,1946,1932,UA,1568,NA,105,88,NA,14,-3,SFO,BOI,522,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,23,1,809,810,929,916,UA,1581,NA,80,66,NA,13,-1,IAD,CLE,288,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,25,3,1837,1835,1936,1929,UA,1589,NA,59,54,NA,7,2,MRY,LAX,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,659,700,743,752,UA,1593,NA,44,52,NA,-9,-1,MRY,LAX,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,6,5,700,700,746,755,WN,1,NA,46,55,NA,-9,0,DAL,HOU,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,23,1,700,700,754,755,WN,1,NA,54,55,NA,-1,0,DAL,HOU,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,805,805,859,905,WN,1,NA,54,60,NA,-6,0,HOU,HRL,276,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,25,3,818,805,923,905,WN,1,NA,65,60,NA,18,13,HOU,HRL,276,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,16,1,635,630,730,725,WN,2,NA,55,55,NA,5,5,HOU,DAL,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,18,3,625,625,713,720,WN,3,NA,48,55,NA,-7,0,LBB,DAL,293,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,10,2,930,930,1032,1035,WN,8,NA,62,65,NA,-3,0,DAL,AMA,324,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,4,3,800,800,852,855,WN,8,NA,52,55,NA,-3,0,HOU,DAL,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,23,1,900,900,952,955,WN,9,NA,52,55,NA,-3,0,DAL,HOU,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,7,6,1015,1015,1110,1115,WN,9,NA,55,60,NA,-5,0,HOU,MSY,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,8,7,1016,1015,1110,1115,WN,9,NA,54,60,NA,-5,1,HOU,MSY,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,16,1,1015,930,1117,1025,WN,11,NA,62,55,NA,52,45,DAL,HOU,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,4,3,1105,1105,1146,1155,WN,15,NA,101,110,NA,-9,0,HOU,ELP,677,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,5,4,1105,1105,1150,1155,WN,15,NA,105,110,NA,-5,0,HOU,ELP,677,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,28,6,1110,1105,1203,1155,WN,15,NA,113,110,NA,8,5,HOU,ELP,677,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,29,7,955,955,1047,1050,WN,19,NA,52,55,NA,-3,0,LBB,DAL,293,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,17,2,1130,1130,1222,1225,WN,22,NA,52,55,NA,-3,0,HOU,DAL,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,22,7,1206,1200,1254,1255,WN,23,NA,48,55,NA,-1,6,DAL,HOU,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,4,3,1410,1405,1510,1505,WN,27,NA,60,60,NA,5,5,HOU,HRL,276,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,7,6,1300,1300,1355,1355,WN,28,NA,55,55,NA,0,0,HOU,DAL,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,11,3,1150,1150,1244,1250,WN,28,NA,54,60,NA,-6,0,HRL,HOU,276,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,2,1,1505,1505,1548,1550,WN,31,NA,43,45,NA,-2,0,HOU,CRP,187,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,20,5,1517,1505,1559,1550,WN,31,NA,42,45,NA,9,12,HOU,CRP,187,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,15,7,1653,1530,1756,1615,WN,32,NA,63,45,NA,101,83,DAL,OKC,181,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,25,3,1437,1430,1530,1525,WN,33,NA,53,55,NA,5,7,DAL,HOU,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,11,29,7,1120,1120,1315,1315,WN,33,NA,55,55,NA,0,0,ELP,LBB,295,NA,NA,0,NA,0,NA,NA,NA,NA,NA
